hName,hGender,hClass,hOcc,hLoc,hActive,hID,hOMID,svName,svEthnicity,svEthID,svEthOMID,svGender,svAge,svActive,svID,svOMID,bName,bGender,bClass,bOcc,bLocale,bActive,bID,bOMID,term,preg_mo,pL,pD,pF,pS,actTitle,actDate,actYear,ActDescription,aa (Author),aaID,aaOMID,actArItem,aArItemID,ArItemOMID,rights,actID,actTitle,actOMID,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Maciola,male,,,,1464–1489,8a9ee147-f81b-4a16-bf33-776a53e731f0,26598,Agnese,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,24,1465–1489,0e870515-944a-4a4d-bb19-7786ad857b5f,39048,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,,,250,,,,"Tommaso Duracino, filza 27, series II, nr. 10",1489-01-29,1489,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 914,11a212a2-86c1-4e3e-8c64-48384309ae67,37853,Archivio di stato di Genova,400e4a25-a981-431a-a43a-57c9849346c2,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina Cicala,female,nobiles,,,1443–1468,26d574a2-3d57-4378-975c-790bc86223bd,38676,Maddalena,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,20,1448–1468,4afa52bb-8777-4583-9514-4244dc8de419,39054,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,4,7,200,,,,"Tommaso Duracino, filza 11, nr. 356",1468-05-04,1468,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 898,058e1333-2cf5-4e59-89b5-4660111dd77a,39293,Archivio di stato di Genova,33bdb6f3-4216-43e1-8c66-c5f343993a30,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barnaba Revello,male,,,,1432–1457,c14933f6-5f7c-4e26-8a42-111bec0c822a,38678,Caterina,,,,female,25,1432–1457,84182171-a093-4c65-bc26-2d31073bc3a4,39057,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,4,7,170,,,,"Tommaso Duracino, filza 3, series I, nr. 145",1457-05-13,1457,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 890,d7974564-3893-43a3-b47c-d5a67e9d9411,37834,Archivio di stato di Genova,3ba09e90-3896-498c-a5b8-d1c9d4d4a029,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bartolomea Centurione,female,nobiles,,,1430–1455,df978239-8070-4eea-af2e-43ec5a241720,38679,Anna,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,29,1426–1455,95465849-19c2-4ad8-9c13-d2dd917f6ea0,39058,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,4,7,180,,,,"Tommaso Duracino, filza 2, series I, nr. 352",1455-11-05,1455,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,c81cbe44-4166-4988-8251-af59d394b8db,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battina Grimaldi q. Grimaldo,female,nobiles,,,1442–1467,acc1909e-6d20-4595-b6dd-07ef2d22ee54,38684,Lucia,Dovagan,cb3b29fa-38b8-4853-9286-f1a5708b96ad,38647,female,22,1441–1467,229c03c8-a16a-488e-9a48-3658b5928ec8,39063,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,7,4,225,,,,"Tommaso Duracino, filza 10, nr. 477",1467-07-13,1467,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 897,2458b59b-d165-499e-bed3-51f370165737,39292,Archivio di stato di Genova,18e7a4ec-a361-4bba-80db-5548f6815c6a,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battista Costa,male,artefices,,,1438–1463,64862f9a-4ebe-4e60-a92f-c75912014f89,26438,Caterina,,,,female,20,1443–1463,47e403cc-a276-4b84-b313-4d969cb61700,39065,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,5,6,225,,,,"Tommaso Duracino, filza 7, series I, nr. 167",1463-08-18,1463,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,03fed5de-fbc4-4cbf-bdb5-b41d6b3d4a1a,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battista de Sancto Ulcixio,male,artefices,,26323,1432–1457,cca41d64-7b45-4e67-86db-4c3663bd68ac,26686,Lucia,,,,female,18,1439–1457,5e034898-b8dc-4611-a8fa-329bcc110e8c,39071,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,3.5,7,125,,,,"Tommaso Duracino, filza 3, series I, nr. 188",1457-06-21,1457,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 890,d7974564-3893-43a3-b47c-d5a67e9d9411,37834,Archivio di stato di Genova,db525505-053f-4126-a4bb-f02eafefe21c,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battista Garrone,male,artefices,,,1448–1473,12255575-a8bb-4052-9452-1b4281fd6bf5,26690,Margherita,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,27,1446–1473,f47821d6-d109-4576-885b-a387f6488352,39072,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,8,8,270,,,,"Tommaso Duracino, filza 16, nr. 712",1473-09-15,1473,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 903,973522a8-adbf-495e-a7bf-ccc3085049b5,37843,Archivio di stato di Genova,199892ac-312e-422f-961b-84b1ac6f9c0b,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernardo Buzalino,male,artefices,,27650,1439–1464,1a5dd32e-2137-47ec-a6c3-39a252732e3b,38692,Margherita,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,36,1428–1464,c3f5637b-e6ef-4efd-a1e5-54ec3afd994b,39079,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,3,8,150,,,,"Tommaso Duracino, filza 7, series II, nr. 209",1464-10-01,1464,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,7a5f358f-5b9c-4f03-aecf-b34449a96e8f,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bianchina Spinola,female,nobiles,,,1439–1464,6abc65ed-9f88-424d-a7e1-39650334ca14,38695,Maddalena,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,20,1444–1464,971ef7f8-1e16-428e-9d7a-a2f90f5f8147,39084,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,3,8,200,,,,"Tommaso Duracino, filza 7, series II, nr. 320",1464-11-13,1464,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,8aef2a0b-e362-4dad-a16f-510ebaa35591,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brigida Cibo,female,nobiles,,,1440–1465,9b79babc-7952-443c-86c2-ad36a0f7d3e6,38696,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,29,1436–1465,b9fb44cd-74d8-41b0-9181-893402dd33e0,39086,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,4.5,7,150,,,,"Tommaso Duracino, filza 8, nr. 602",1465-11-04,1465,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 895,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,cba9b0c0-da07-4cbc-9c81-caecd495cca5,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catarinetta de Riccobono,female,mercantes,,,1454–1479,5e3e36de-d430-4bb9-8875-b445c8eb1eea,38699,Maria,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,25,1454–1479,45342e75-6313-43ea-86cd-3ce032ef72ee,39089,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,,,250,,,,"Tommaso Duracino, filza 22, nr. 96",1479-02-15,1479,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 909,537f9c84-03f6-4414-97b3-bde8270f47a0,37849,Archivio di stato di Genova,70ff09bb-17eb-4770-9a58-596126c29485,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterina Guistiniani,female,mercantes,,,1445–1470,5d8653fd-bb96-4625-a51c-5f2f2e2bbbc9,38702,Margherita,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,30,1440–1470,5c252491-d748-474c-a31d-4de0d0cb0c3f,39094,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,7,4,200,,,,"Tommaso Duracino, filza 13, series I, nr. 412",1470-05-24,1470,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 900,3f5c1349-0119-426c-851b-912e066cc9f1,37840,Archivio di stato di Genova,c64f3a9b-9666-4e8c-9b17-b87485e2fc2f,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cosmo de Diano,male,artefices,,,1437–1462,612717c3-dd54-4ae4-847a-fd328ad15319,38705,Elena,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,20,1442–1462,c58b9d86-739e-4932-b9ea-f991654bec55,39098,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,,,200,,,,"Tommaso Duracino, filza 6, series II, nr. 187",1462-08-30,1462,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 893,b4ce29bc-1c24-4f02-bd03-22ab84e5a8f1,37837,Archivio di stato di Genova,12c54794-08db-484c-b83b-dcc1d2f05e07,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristoforo Burnengo,male,,,,1445–1470,dfa774d7-62e0-4857-9b17-6022f5bfe9f7,38707,Maria,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,21,1449–1470,53ccff26-6285-4181-affc-f6573121b281,39101,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,5,6,225,,,,"Tommaso Duracino, filza 13, series I, nr. 142",1470-02-21,1470,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 900,3f5c1349-0119-426c-851b-912e066cc9f1,37840,Archivio di stato di Genova,e4054ff0-6a11-4455-a674-2ef97502c5a7,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domenico Spinola,male,nobiles,,,1439–1464,b2419032-13a4-4cd1-9352-7def4cf9d42b,38712|38649,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,26,1438–1464,392898e0-42ba-4747-ae8f-dac8c931e7ed,39107,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,4,8,200,,,,"Tommaso Duracino, filza 7, series II, nr. 111",1464-05-25,1464,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,dea8fcc0-552c-4ae6-9581-a98b25efc3bd,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filippo Camilla,male,nobiles,,,1448–1473,2426c942-8838-4060-975b-fe32d318498a,38713,Maddalena,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,19,1454–1473,f3128944-95a2-4c9a-84b5-ebccd8119db7,39111,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,3,8,270,,,,"Tommaso Duracino, filza 16, nr. 914 (formerly nr. 924)",1473-12-16,1473,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 903,973522a8-adbf-495e-a7bf-ccc3085049b5,37843,Archivio di stato di Genova,81e959ca-683c-4265-af07-65451d3c2e1c,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francesco de Fornari,male,mercantes,,,1442–1467,660e9f22-1359-4266-89dc-2e04dddd5865,38655,Caterina,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,26,1441–1467,3efaf9cf-af26-494f-9922-74172a5f1749,39121,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,,,200,,,,"Tommaso Duracino, filza 10, nr. 253",1467-04-12,1467,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 897,2458b59b-d165-499e-bed3-51f370165737,39292,Archivio di stato di Genova,1e98009f-fbe7-44d1-a820-a8aa558329d3,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giorgio Spinola,male,formerly enslaved,,,1438–1463,e5ce2802-a963-4e9e-a7c0-b0910917adcd,38728,Lucia,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,19,1444–1463,05decf49-6ced-4cdd-ba39-cb8521a184d8,39138,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,9,2.5,200,,,,"Tommaso Duracino, filza 7, series I, nr. 71",1463-04-09,1463,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,03325f51-7ab0-4910-8c6e-5ba3c35abc31,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giovanni Antonio Dentuto,male,nobiles,,,1437–1462,919f8f88-5a84-4178-b7bb-2371929db8d1,38729,Margherita,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,19,1443–1462,6a3b4fb2-abbc-48fe-b0fc-fc3b17bbdc5c,39139,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,5,6,200,,,,"Tommaso Duracino, filza 6, series II, nr. 49",1462-03-15,1462,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 893,b4ce29bc-1c24-4f02-bd03-22ab84e5a8f1,37837,Archivio di stato di Genova,6d1a2a79-f9dd-4ba3-8f66-6bf50d8e9f06,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giovanni de Monelia,male,artefices,27596,27571,1439–1464,c32b88ad-d7c4-4cf4-8832-ad818ca21098,38734,Marta,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,32,1432–1464,7de53ae3-807a-47ef-994b-975149890e67,39147,Baldassare Lomelllini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,3.5,7,200,,,,"Tommaso Duracino, filza 7, series II, nr. 359",1464-11-19,1464,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,f2f2a077-d3b3-4a82-86d6-604b348f7472,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giuliano Ricci,male,artefices,,,1440–1465,451f7698-5f4d-471e-a379-2b7f67c12a46,38741,Maria,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,20,1445–1465,da061820-978c-4c5a-b60a-90ddb866ec2d,39156,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,,,225,,,,"Tommaso Duracino, filza 8, nr. 343",1465-06-27,1465,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 895,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,2f978ca0-0eee-490e-a2a6-308f9b1eab9f,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isabella Spinola,female,nobiles,,,1457–1482,8cf79e67-21f3-4bf5-8eb4-e880b32e77c2,38746,Caterina,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,20,1462–1482,d1da269c-eed6-4a73-9450-05e5bcd88902,39164,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,,,200,,,,"Tommaso Duracino, filza 24, series I, nr. 263",1482-06-02,1482,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 911,f8e745d3-fa92-47b2-b488-6662ee0e5a8b,39294,Archivio di stato di Genova,0897f6b6-7326-43f1-884a-2a267597af82,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isanardo Mainero,male,mercantes,,,1452–1477,6bb44442-714f-46c1-a14e-a480c74d3acf,38747,Caterina,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,22,1455–1477,78582589-c54b-43eb-9057-6fb4a10e5cc6,39165,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,,,200,,,,"Tommaso Duracino, filza 20, nr. 353",1477-07-02,1477,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 907,2260d938-eb32-478e-a127-fac48683ed59,37847,Archivio di stato di Genova,de17bfc9-9749-478f-923d-6b6baec8e4ea,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Cattaneo,male,nobiles,,,1438–1463,df0b30c5-bdad-4375-8b31-2b6d21f87dda,23215,Benedetta,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,28,1435–1463,10a8859b-8198-4a77-8393-b530ed663706,39172,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,4,6,180,,,,"Tommaso Duracino, filza 7, series I, nr. 241",1463-11-16,1463,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,8bf8046d-97db-4216-b4bd-35ac814a26f6,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca di Negro,male,nobiles,,,1439–1464,1a04d7c0-861b-4d2e-804d-cdb8324d9739,25366,Maddalena,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,27,1437–1464,b4bfa34c-669e-4cee-9c47-5b44163ae6ae,39173,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,5,6,,100,,,"Tommaso Duracino, filza 7, series II, nr. 30",1464-01-31,1464,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,c29b0d0e-0eb7-4f23-b11c-9c9fa2388fb5,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marina de Marini,female,nobiles,,,1437–1462,6a3cba5a-53b4-4fa0-bb90-da2a9d4e2f34,38762,Margherita,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,29,1433–1462,b5ddeb23-3bc5-4644-a32e-f485d9411d30,39189,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,,,200,,,,"Tommaso Duracino, filza 6, series II, nr. 84",1462-04-15,1462,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 893,b4ce29bc-1c24-4f02-bd03-22ab84e5a8f1,37837,Archivio di stato di Genova,e155c8e7-3524-4b54-b4cc-6c9be66ba0c7,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Fieschi,male,nobiles,,,1434–1459,9c7fc449-6ab5-4882-b5bc-2801764c17df,38765,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,30,1429–1459,9dd4faf5-0817-4a59-925a-35d39efc55c6,39192,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,3,8,170,,,,"Tommaso Duracino, filza 4, nr. 119",1459-03-19,1459,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 891,d9596fa2-5eb7-4ad3-90c3-3f78583e00e6,37835,Archivio di stato di Genova,07fa5ac8-e2eb-4f4a-93ce-5033f746cef9,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Giustiniani,male,mercantes,,,1439–1464,3cfba553-c37f-4dc0-bbc3-a560bb3eab49,38766,Lucia,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,22,1442–1464,6c5779f1-20be-4a23-aab4-6a0bc58705a4,39193,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,6,5,200,,,,"Tommaso Duracino, filza 7, series II, nr. 53",1464-02-24,1464,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,c9616075-b597-4828-ac6c-65ce2de44882,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pancrazio Gentile,male,nobiles,,,1439–1464,051c6bbb-aa11-46f2-9f3d-efe892a0b344,37054,Maddalena,Hungarian,269bea4f-a063-4938-be5d-1cd25e1e07dd,31551,female,25,1439–1464,03126396-4586-422e-b016-8d38bf101047,39204,Baldassare Lomelllini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,3.5,7,250,,,,"Tommaso Duracino, filza 7, series II, nr. 364",1464-12-01,1464,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,7403066a-a10f-4315-8b64-d455f183a505,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pancrazio Gentile,male,nobiles,,,1441–1466,051c6bbb-aa11-46f2-9f3d-efe892a0b344,37054,Maddalena,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,28,1438–1466,7ac59e72-bcc1-407f-a958-bfe5a6ef7dd4,39205,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,4,7,200,,,,"Tommaso Duracino, filza 9, nr. 118",1466-03-17,1466,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 896,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,195f0e8b-c395-4f9d-8b2a-fcbde0a0b5a0,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paolo de Mulassana,male,artefices,,31110,1457–1482,d41eb607-75b4-41c9-87c9-1ae2fe61d808,38775,Caterina,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,20,1462–1482,2be63b0b-a14b-438e-9821-9932d2bf0437,39208,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,,,160,,,,"Tommaso Duracino, filza 24, series I, nr. 90",1482-03-01,1482,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 911,f8e745d3-fa92-47b2-b488-6662ee0e5a8b,39294,Archivio di stato di Genova,c85fa0a3-db16-4ab3-af24-2406d029de74,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peretta Arbuvin,female,foreign,,,1441–1466,45b20b6c-24e6-41ce-b727-2e9b462fcf23,38780,Margherita,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,24,1442–1466,8736479d-3479-4da1-aa44-a89be196aa9e,39215,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,3,8,200,,,,"Tommaso Duracino, filza 9, nr. 79",1466-03-07,1466,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 896,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,d4a193a4-c5ae-46e2-b814-028ba98085a2,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pietro de Oliva,male,mercantes,,,1448–1473,444be174-a26e-4a8d-9bb2-8739f36c9f1c,38781,Margherita,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,37,1436–1473,973500d2-8e99-4d2d-9351-7cba4f2543ab,39216,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,4,7,200,,,,"Tommaso Duracino, filza 16, nr. 433",1473-05-11,1473,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 903,973522a8-adbf-495e-a7bf-ccc3085049b5,37843,Archivio di stato di Genova,c8768b4c-5076-4d8d-916c-6e80897324e4,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pietro di Negro,male,nobiles,,,1438–1463,a76efe03-767b-4138-aed4-a994df997b31,38782,Marta,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,30,1433–1463,f8fcc93a-22f0-4c23-98da-e69b7ca074fe,39217,Baldassare Lomellini,male,nobiles,,,1431–1497,4990db49-1500-47dd-8a97-0e86573ec128,24010,3,9,200,,,,"Tommaso Duracino, filza 7, series I, nr. 62",1463-03-11,1463,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,9e5a6624-6f38-4930-8f29-13096b6ba49c,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
