o:id,name,family,source-name(s),patrilineage,o:loconym,edoa,ldoa,o:gender,o:occuptn,o:nationality,o:spouse,o:parent,o:children,identifier,url,note
44091,Filippo di Negro,di Negro,Philipi de Nigro | Filippo [di Negro] quondam Negronis,Filippo di Negro q. Negrone,,1431,1497,44817,,31356,,27281,,2d7977ad-c5bb-45b7-b6e5-67d2e65bd2f9,http://www.genoesemerchantnetworks.com/s/main/item/44091,
23374,Filippo Doria,Doria,,Filippo Doria q. Niccolò,,,,44817,,,24726,23420,,6c5f1c12-eefd-4036-985b-74fb6fbfa465,http://www.genoesemerchantnetworks.com/s/main/item/23374,
23375,Filippo Doria,Doria,,,,,1505,44817,,,,,23347,1c8f5466-ef31-44f1-8d3c-4367a469c6f0,http://www.genoesemerchantnetworks.com/s/main/item/23375,
27781,Filippo Doria,Doria,quondam nobilis Philipi de Auria,Filippo Doria q. Antonio,,,,44817,,,41870,23335 | 24125,27378,909a99fd-e8b9-45d0-909c-219d64d4da11,http://www.genoesemerchantnetworks.com/s/main/item/27781,"See Battilana, famiglia Doria, plate 48."
41373,Filippo Ferretto,Ferretto,de Ferreto... Philipi,,,,,44817,,,,,27068,e9859f6c-d743-4ac5-980a-06334a82f01b,http://www.genoesemerchantnetworks.com/s/main/item/41373,
30278,Filippo Gaio,Gaio,Filippo Gaihi da S. Miniato,,,1378,1403,44817,,44459,,,,060ef5c4-2b9c-41a6-8837-ea22ff68083e,http://www.genoesemerchantnetworks.com/s/main/item/30278,
37186,Filippo Gentile,Gentile,,,,1474,1499,44817,,,,,,40badc6f-03ae-4e9c-b68d-85786ed45cac,http://www.genoesemerchantnetworks.com/s/main/item/37186,
41784,Filippo Gentile,Gentile,Gentile... Phillipi,,,1357,1360,44817,,,,,27297,18d9c4bc-6a11-443a-8495-4c3eb15cd3af,http://www.genoesemerchantnetworks.com/s/main/item/41784,"ASCGe, Manoscritti 54, fol. 71v: ""Filippo in compera 1357… sua moglie Chiara ivi figlia di Leonardo de Oliva in compera 1360."""
38714,Filippo Grimaldi,Grimaldi,,,,1403,1428,44817,,,,,,a4cb3453-803b-4a40-93a3-e51be18da9a6,http://www.genoesemerchantnetworks.com/s/main/item/38714,
26884,Filippo Grosso,Grosso,Filippo Grosso de Sexto,,,1441,1466,44817,,44418,,,,c1f5e1e3-7c7b-4f72-9156-e247d74601a7,http://www.genoesemerchantnetworks.com/s/main/item/26884,
30279,Filippo Iavrone,Iavrone,,,,1431,1456,44817,,,,,,fdc6f34e-cf69-4c83-a6ae-6dd12159682d,http://www.genoesemerchantnetworks.com/s/main/item/30279,
23832,Filippo Lercari,Lercari,,,,,,44817,,,,,23852,6c49f551-4e13-4bb9-9d63-08cba1a6585f,http://www.genoesemerchantnetworks.com/s/main/item/23832,
23833,Filippo Lercari,Lercari,,Filippo Lercari q. Tommaso,,,,44817,,,24986,23862,,c6b38bbe-ffcd-45cf-ac72-5bb0c7e6b825,http://www.genoesemerchantnetworks.com/s/main/item/23833,
24304,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Giacomo q. Simone,,,1304,44817,,,,24428,,3eb2fd77-93a3-4c59-8c87-0596e09d3111,http://www.genoesemerchantnetworks.com/s/main/item/24304,
24305,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Angelo q. Pietrino,,1330,1343,44817,,,23597,23945 | 23021,24314 | 24378 | 24443,42da440d-580a-4a32-8eeb-b1c273f35c48,http://www.genoesemerchantnetworks.com/s/main/item/24305,
24306,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Babilano q. Niccolò,,1458,1475,44817,,,,24001 | 25285,,4496d89a-0f4d-41ca-896a-19ac1c32f2c9,http://www.genoesemerchantnetworks.com/s/main/item/24306,
24307,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Luchino q. Cristiano,,1488,1516,44817,,,,24698 | 23413,,9f697e33-3f59-44bc-8b7d-516607efe1c0,http://www.genoesemerchantnetworks.com/s/main/item/24307,
24308,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Cristoforo q. Giacomo,,,1486,44817,,,23560 | 25855,24245 | 25287,24246 | 24700 | 25030,b804bdf0-1b09-4cf2-86e7-77a718053ed4,http://www.genoesemerchantnetworks.com/s/main/item/24308,
24309,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Germano q. Cristoforo,,1514,1561,44817,,,25876,24394 | 23135,,b774585f-cf03-46b4-8ae1-b2623d819d7c,http://www.genoesemerchantnetworks.com/s/main/item/24309,
24310,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Benedetto q. Germano,,1578,1612,44817,,,23561,24088 | 24571,24812 | 24352 | 24573,c7ebdb5c-5500-4f0a-8b31-a101c269b295,http://www.genoesemerchantnetworks.com/s/main/item/24310,
24311,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Ettore q. Babilano,,1393,1398,44817,,,,24296 | 25095,,7000b0d9-8abb-4784-9476-6838ce10cf95,http://www.genoesemerchantnetworks.com/s/main/item/24311,"See Battilana, Lomellini, plate 10."
24312,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Ambrogio q. Baldassare,,1469,1551,44817,,,23395,23907 | 23381,23885 | 23912 | 24009 | 24583 | 24996,e2df4018-7bff-4757-a66b-7f88e837f5d9,http://www.genoesemerchantnetworks.com/s/main/item/24312,
24313,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Imperiale  q. Napoleone,,,1430,44817,,,,24626 | 23632,,5f5d6223-559f-4b73-8a22-fc4412254ac1,http://www.genoesemerchantnetworks.com/s/main/item/24313,
24314,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Filippo q. Angelo,,1350,1404,44817,,,,24305 | 23597,,1bd263dd-6da6-47be-be07-fb9b61c2aa02,http://www.genoesemerchantnetworks.com/s/main/item/24314,
24315,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Francesco q. Giacomo,,,1559,44817,,,25734,24348 | 23520,24955 | 24418 | 24083,628b7c52-45c3-4b5e-9eb4-be4d22507c10,http://www.genoesemerchantnetworks.com/s/main/item/24315,
24316,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Giacomo q. Filippo,,,1642,44817,,,23563,24418 | 23241,24054 | 24419 | 25153,cc1b162d-7d29-404c-bc5c-15b9e19c02a2,http://www.genoesemerchantnetworks.com/s/main/item/24316,
24317,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Carlo q. Giacomo,,,1665,44817,31045,,,24161 | 23115,,c4c6a7e5-64dd-4e1f-8761-295269481f28,http://www.genoesemerchantnetworks.com/s/main/item/24317,
24318,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Carlo q. Stefano,,,,44817,,,,24162 | 24054,,0035ff4e-f592-4f26-bba3-b58a7f4c0091,http://www.genoesemerchantnetworks.com/s/main/item/24318,
24319,Filippo Lomellini,Lomellini,,Filippo Lomellini q. Ambrogio q. Filippo,,,,44817,,,,23912 | 25733,,4f18c58c-fe87-4379-9c03-cbee78b8b068,http://www.genoesemerchantnetworks.com/s/main/item/24319,
24320,Filippo Lomellini,Lomellini,Filippus Lomellinus quondam Angeli Iohannis,Filippo Lomellini q. Angelo Giovanni q. Imperiale,,1443,1468,44817,,,,23939 | 25403,,ab345c72-fd8e-4854-b794-c6af8a86e742,http://www.genoesemerchantnetworks.com/s/main/item/24320,
24321,Filippo Lomellini,Lomellini,Filipo Lomelino quondam Edoardi civ[e] Ianue | Filippo Lomelino quondam Odoardi... civ[e] Ianue,Filippo Lomellini q. Odoardo q. Lorenzo,,1433,1512,44817,,31356,24829 | 25883,24923 | 23933,24174 | 24426 | 24564 | 24438 | 24684 | 24773 | 24878 | 25091 | 25130,1f6533e3-5f0c-4c57-b5e3-71cd90f07497,http://www.genoesemerchantnetworks.com/s/main/item/24321,"See Battilana, famiglia Lomellini, plates 26 and 27."
44185,Filippo Maffone,Maffone,Maffono... Filippi,,,,,44817,,,,,26513,f92d5c5b-7140-4dc4-b709-9638df5017e3,http://www.genoesemerchantnetworks.com/s/main/item/44185,
26885,Filippo Marchesano,Marchesano,,,,1381,1406,44817,,,,,,abbeb519-df61-48c4-819e-f023f846a416,http://www.genoesemerchantnetworks.com/s/main/item/26885,
44222,Filippo Noitolano,Noitolano,notaio Filippo Noitorano | Philipus Noytoranus,,,1330,1359,44817,26036,,,,,fee95350-419b-4c8b-82b3-b62d06592f1d,http://www.genoesemerchantnetworks.com/s/main/item/44222,
40490,Filippo Pegolio,Pegolio,Pegolio... Filipi de Petra,,,1426,1456,44817,,44434,,,40489,78da724d-6239-4aa8-a7c9-b1f84092df46,http://www.genoesemerchantnetworks.com/s/main/item/40490,
26134,Filippo Pinelli,Pinelli,quondam Filipi,,,1377,1438,44817,,,,,26133,8559be08-2398-456a-a872-6980b3982d23,http://www.genoesemerchantnetworks.com/s/main/item/26134,"ASCGe, Manoscritti 54, fol. 169r: ""Filippo officiale di mercanzia 1402… testifica della bonta di un vescovo d’Oriente 1429… Consigliero 1411… Anziano 1432… officiale sopra li Maleficii 1438… Sindicatore 1434."""
26028,Filippo Salvago,Salvago,Filipo Salvago quondam Alarame... civi[s] Ianue | Philipus SalvaIgus civis Ianue quondam Alerame,Filippo Salvago q. Alarame,,1428,1464,44817,,31356,,26029,,8e3fde48-2295-45a8-bafb-36e170dc1090,http://www.genoesemerchantnetworks.com/s/main/item/26028,
25661,Filippo Spinola,Spinola,,Filippo Spinola q. Ottobone,,1413,1478,44817,,,,25760,25629,d8ba37a9-b7b9-41cf-9050-522de5b5a627,http://www.genoesemerchantnetworks.com/s/main/item/25661,
25662,Filippo Spinola,Spinola,,,,1456,1481,44817,,,,,25759,9c95d4df-c06c-496a-9008-63745cd5184a,http://www.genoesemerchantnetworks.com/s/main/item/25662,
42957,Filippo Spinola,Spinola,Phillipe Spinule,Filippo Spinola q. Ambrogio q. Giovanni,,1439,1447,44817,,,37328,42388,,c6a22f98-75eb-4bc9-b5cd-8e8615b795f8,http://www.genoesemerchantnetworks.com/s/main/item/42957,"See Battilana, famiglia Spinola, plate 57."
